State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Madhya Pradesh",Hoshangabad,Pipariya(F&V),Brinjal,Brinjal,FAQ,23/04/2025,450,1250,800
"Madhya Pradesh",Hoshangabad,Pipariya(F&V),Potato,Potato,FAQ,23/04/2025,1050,1800,1400
"Madhya Pradesh",Indore,Indore,Jowar(Sorghum),"Jowar (Yellow)",FAQ,23/04/2025,2665,2665,2665
"Madhya Pradesh",Indore,Indore,Soyabean,Soyabeen,FAQ,23/04/2025,3880,4375,4375
"Madhya Pradesh",Indore,Indore,Wheat,Wheat,FAQ,23/04/2025,2500,2570,2570
"Madhya Pradesh",Jhabua,Thandla,Wheat,"Mill Quality",FAQ,23/04/2025,2535,2535,2535
"Madhya Pradesh",Khandwa,Pandhana,Wheat,"Mill Quality",FAQ,23/04/2025,2515,2515,2515
"Madhya Pradesh",Khargone,Karhi,Maize,Local,FAQ,23/04/2025,2070,2135,2135
"Madhya Pradesh",Khargone,Kasrawad,Maize,Local,FAQ,23/04/2025,1735,1735,1735
"Madhya Pradesh",Khargone,Khargone,Maize,Local,Non-FAQ,23/04/2025,1700,2100,2050
"Madhya Pradesh",Khargone,Khargone,Wheat,Wheat,FAQ,23/04/2025,2500,2636,2500
"Madhya Pradesh",Khargone,Khargone,Wheat,Wheat,Non-FAQ,23/04/2025,2550,2600,2600
"Madhya Pradesh",Khargone,Sanawad,"Bengal Gram(Gram)(Whole)",Gram,FAQ,23/04/2025,5925,5925,5925
"Madhya Pradesh",Khargone,Segaon,Maize,Local,Non-FAQ,23/04/2025,1725,2050,2050
"Madhya Pradesh",Mandla,Bichhiya,Maize,Yellow,Non-FAQ,23/04/2025,2000,2000,2000
"Madhya Pradesh",Narsinghpur,Tendukheda,Wheat,Wheat,FAQ,23/04/2025,2400,2460,2460
"Madhya Pradesh",Panna,Pawai,Wheat,"Mill Quality",FAQ,23/04/2025,2450,2450,2450
"Madhya Pradesh",Rajgarh,Pachaur,Wheat,Wheat,Non-FAQ,23/04/2025,2360,2360,2360
"Madhya Pradesh",Ratlam,Jawra(F&V),"Bhindi(Ladies Finger)",Bhindi,FAQ,23/04/2025,2500,3000,2700
"Madhya Pradesh",Ratlam,Jawra(F&V),Brinjal,Brinjal,FAQ,23/04/2025,1500,2000,1800
"Madhya Pradesh",Ratlam,Jawra(F&V),"Green Chilli","Green Chilly",FAQ,23/04/2025,3000,4000,3500
"Madhya Pradesh",Ratlam,Jawra(F&V),Pumpkin,Pumpkin,FAQ,23/04/2025,1000,1500,1200
"Madhya Pradesh",Rewa,Baikunthpur,"Kodo Millet(Varagu)",Kondo,FAQ,23/04/2025,2230,2230,2230
"Madhya Pradesh",Rewa,Chaakghat,Wheat,"Mill Quality",FAQ,23/04/2025,2603,2615,2615
"Madhya Pradesh",Seoni,Chhpara,Wheat,"Mill Quality",Non-FAQ,23/04/2025,2450,2550,2475
"Madhya Pradesh",Seoni,Seoni,Wheat,"Mill Quality",FAQ,23/04/2025,2450,2450,2450
"Madhya Pradesh",Seoni,Seoni,Wheat,Wheat,Non-FAQ,23/04/2025,2485,2485,2485
"Madhya Pradesh",Shajapur,Agar,Wheat,Lokwan,FAQ,23/04/2025,2487,2497,2497
"Madhya Pradesh",Shivpuri,Shivpuri,Wheat,Wheat,FAQ,23/04/2025,2320,2355,2355
Maharashtra,Ahmednagar,Shrirampur,"Bitter gourd",Other,Local,23/04/2025,2000,2500,2250
Maharashtra,Ahmednagar,Shrirampur,Cabbage,Other,Local,23/04/2025,200,400,300
Maharashtra,Ahmednagar,Shrirampur,Carrot,Other,Local,23/04/2025,1000,1800,1400
Maharashtra,Ahmednagar,Shrirampur,Chikoos(Sapota),Other,Local,23/04/2025,1500,2200,1850
Maharashtra,Ahmednagar,Shrirampur,Coriander(Leaves),Other,Local,23/04/2025,5,10,7
Maharashtra,Ahmednagar,Shrirampur,"Green Chilli",Other,Local,23/04/2025,3000,4000,3550
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Brinjal,Other,Local,23/04/2025,1000,1800,1400
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Cabbage,Other,Local,23/04/2025,500,700,600
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar","Chilly Capsicum",Other,Local,23/04/2025,1000,1600,1300
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Ginger(Green),Other,Local,23/04/2025,1600,3200,2400
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Tomato,Other,Local,23/04/2025,500,1000,750
Maharashtra,Jalgaon,Jalgaon(Masawat),Jowar(Sorghum),Other,Non-FAQ,23/04/2025,2050,2100,2075
Maharashtra,Mumbai,Mumbai,Beetroot,Other,Local,23/04/2025,1600,2400,2000
Maharashtra,Mumbai,Mumbai,"Bhindi(Ladies Finger)",Other,Local,23/04/2025,3000,3600,3300
Maharashtra,Mumbai,Mumbai,Ginger(Green),Other,Local,23/04/2025,2000,3200,2600
Maharashtra,Mumbai,Mumbai,"Green Gram Dal (Moong Dal)",Other,Local,23/04/2025,9000,13000,11200
Maharashtra,Mumbai,Mumbai,Jowar(Sorghum),Other,Local,23/04/2025,2700,6000,5000
Maharashtra,Pune,Khed(Chakan),"Bottle gourd",Other,Local,23/04/2025,1000,1800,1400
Maharashtra,Pune,Khed(Chakan),Guar,Other,Local,23/04/2025,3500,4500,4000
Maharashtra,Pune,Khed(Chakan),Spinach,Other,Local,23/04/2025,700,1200,900
Maharashtra,Pune,Pune,Banana,Other,Local,23/04/2025,500,1700,1100
Maharashtra,Pune,Pune,"Bhindi(Ladies Finger)",Other,Local,23/04/2025,1200,5000,3100
Maharashtra,Pune,Pune,"Bitter gourd",Other,Local,23/04/2025,2500,3500,3000
Maharashtra,Pune,Pune,Carrot,Other,Local,23/04/2025,800,2000,1400
Maharashtra,Pune,Pune,"Chilly Capsicum",Other,Local,23/04/2025,2000,4000,3000
Maharashtra,Pune,Pune,Drumstick,Other,Local,23/04/2025,1000,3000,2000
Maharashtra,Pune,Pune,"Elephant Yam (Suran)",Other,Local,23/04/2025,1500,2500,2000
Maharashtra,Pune,Pune,Grapes,Other,Local,23/04/2025,3000,12000,7500
Maharashtra,Pune,Pune,"Green Chilli",Other,Local,23/04/2025,1200,4000,2600
Maharashtra,Pune,Pune,Methi(Leaves),Other,Local,23/04/2025,6,15,10
Maharashtra,Pune,Pune,Papaya,Other,Local,23/04/2025,700,2000,1300
Maharashtra,Pune,Pune,Pear(Marasebu),Other,Local,23/04/2025,4000,10000,7000
Maharashtra,Pune,Pune,Rajgir,Other,Local,23/04/2025,5,8,6
Maharashtra,Pune,Pune,Spinach,Other,Local,23/04/2025,6,12,9
Maharashtra,Pune,Pune(Pimpri),Onion,Local,Local,23/04/2025,600,1500,1050
Maharashtra,Raigad,Alibagh,Rice,Other,Local,23/04/2025,2500,2700,2600
Maharashtra,Raigad,Mangaon,Rice,Other,Local,23/04/2025,2000,4800,3500
Maharashtra,Satara,Vai,"Bhindi(Ladies Finger)",Other,Local,23/04/2025,2500,3000,2750
Nagaland,Dimapur,Nuiland,"Leafy Vegetable","Leafy Vegetables",FAQ,23/04/2025,4000,4300,4200
Nagaland,Kohima,Kohima,Beans,"Beans (Whole)",FAQ,23/04/2025,8000,8200,8100
Nagaland,Kohima,Kohima,Tomato,Tomato,FAQ,23/04/2025,3000,3200,3100
"NCT of Delhi",Delhi,"Flower Market,Gazipur",Raibel,Other,FAQ,23/04/2025,400,600,500
Odisha,Balasore,Jaleswar,Garlic,Other,FAQ,23/04/2025,7800,8200,8000
Odisha,Balasore,Jaleswar,"Jack Fruit",Other,Medium,23/04/2025,800,1200,1000
Odisha,Balasore,Nilagiri,Tomato,Other,Non-FAQ,23/04/2025,1100,1200,1150
Odisha,Bargarh,Bargarh,Onion,Other,FAQ,23/04/2025,2400,2600,2500
Odisha,Bargarh,Bargarh,Tomato,Other,FAQ,23/04/2025,1300,1500,1400
Odisha,Bargarh,Bargarh(Barapalli),Cabbage,Cabbage,FAQ,23/04/2025,1300,1500,1400
Odisha,Bhadrak,Chandabali,Onion,Other,FAQ,23/04/2025,2300,2600,2470
Odisha,Bhadrak,Chandabali,Tomato,Other,FAQ,23/04/2025,800,1250,1000
Odisha,Boudh,Boudh,"Water Melon",Other,Small,23/04/2025,500,1000,700
Odisha,Dhenkanal,Hindol,"Pointed gourd (Parval)",Other,FAQ,23/04/2025,5000,5500,5200
Odisha,Dhenkanal,Kamakhyanagar,Cabbage,Cabbage,FAQ,23/04/2025,1400,2000,1500
Odisha,Dhenkanal,Kamakhyanagar,Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,4000,4200,4000
Odisha,Dhenkanal,Kamakhyanagar,Potato,Potato,Non-FAQ,23/04/2025,1900,2200,2000
Odisha,Ganjam,Digapahandi,Cauliflower,Other,FAQ,23/04/2025,1500,2000,1700
Odisha,Jagatsinghpur,Rahama,Brinjal,Other,FAQ,23/04/2025,3000,5000,4000
Odisha,Kalahandi,Kesinga,Cabbage,Other,FAQ,23/04/2025,5000,5500,5200
Odisha,Kendrapara,"Chatta Krushak Bazar","Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,23/04/2025,4000,5000,4000
Odisha,Kendrapara,Gopa,"Bitter gourd","Bitter Gourd",FAQ,23/04/2025,3000,4000,3000
Odisha,Kendrapara,Gopa,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,23/04/2025,3500,4000,4000
Odisha,Kendrapara,Gopa,Pumpkin,Pumpkin,FAQ,23/04/2025,1500,2000,1500
Odisha,Kendrapara,Gopa,Tomato,Tomato,FAQ,23/04/2025,1800,2000,1800
Odisha,Kendrapara,Kendrapara(Marshaghai),"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,23/04/2025,4000,5000,5000
Odisha,Kendrapara,Kendrapara(Marshaghai),Pumpkin,Pumpkin,FAQ,23/04/2025,1500,2000,1500
Odisha,Kendrapara,Pattamundai,Brinjal,Brinjal,FAQ,23/04/2025,3000,4000,3500
Odisha,Nayagarh,Bahadajholla,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/04/2025,560,700,560
Odisha,Nayagarh,Sarankul,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/04/2025,500,700,600
Odisha,Rayagada,Gunpur,"Water Melon",Other,Small,23/04/2025,2000,3000,2500
Odisha,Rayagada,Rayagada,"Green Chilli","Green Chilly",FAQ,23/04/2025,3900,4000,4000
Odisha,Sonepur,Dungurapalli,Potato,Other,Non-FAQ,23/04/2025,2200,2450,2400
Odisha,Sundergarh,Panposh,"Bhindi(Ladies Finger)",Other,FAQ,23/04/2025,4000,4600,4200
Odisha,Sundergarh,Panposh,"Bitter gourd",Other,FAQ,23/04/2025,5000,5400,5200
Odisha,Sundergarh,Panposh,Pumpkin,Other,FAQ,23/04/2025,1000,1400,1200
Odisha,Sundergarh,Sargipali,Cabbage,Other,FAQ,23/04/2025,2000,2500,2200
Punjab,Amritsar,Rayya,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/04/2025,3600,3600,3600
Punjab,Amritsar,Rayya,Brinjal,Brinjal,FAQ,23/04/2025,1400,1400,1400
Punjab,Bhatinda,"Bhagta Bhai Ka",Banana,Other,Medium,23/04/2025,3000,3000,3000
Punjab,Bhatinda,"Bhagta Bhai Ka",Potato,Other,FAQ,23/04/2025,1000,1000,1000
Punjab,Bhatinda,"Talwandi Sabo",Brinjal,Other,FAQ,23/04/2025,1800,2000,1900
Punjab,Fazilka,Fazilka,Cauliflower,Other,FAQ,23/04/2025,500,700,600
Punjab,Fazilka,Fazilka,Potato,Other,FAQ,23/04/2025,500,1000,800
Punjab,Fazilka,Fazilka,Tomato,Other,FAQ,23/04/2025,800,1500,1000
Punjab,Fazilka,Jalalabad,Apple,Other,Large,23/04/2025,9200,10000,9500
Punjab,Fazilka,Jalalabad,Ber(Zizyphus/Borehannu),Ber(Zizyphus),Large,23/04/2025,1500,1500,1500
Punjab,Fazilka,Jalalabad,"Bhindi(Ladies Finger)",Other,FAQ,23/04/2025,2900,3000,2950
Punjab,Fazilka,Jalalabad,Carrot,Other,FAQ,23/04/2025,1700,1750,1700
Punjab,Fazilka,Jalalabad,Pumpkin,Other,FAQ,23/04/2025,500,600,550
Punjab,Fazilka,Jalalabad,Raddish,Other,FAQ,23/04/2025,800,800,800
Punjab,Ferozpur,Zira,Cauliflower,Cauliflower,FAQ,23/04/2025,600,1000,800
Punjab,Ferozpur,Zira,Grapes,Black,Large,23/04/2025,7000,7500,7300
Punjab,Ferozpur,Zira,"Water Melon",Other,Large,23/04/2025,900,1100,1000
Punjab,Gurdaspur,Gurdaspur,Papaya,Other,Medium,23/04/2025,3000,3500,3200
Punjab,Gurdaspur,Gurdaspur,Tomato,Other,FAQ,23/04/2025,1000,1200,1100
Punjab,Hoshiarpur,"Garh Shankar",Brinjal,Brinjal,FAQ,23/04/2025,800,1200,1000
Punjab,Hoshiarpur,"Garh Shankar",Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,500,1000,700
Punjab,Hoshiarpur,"Garh Shankar",Grapes,Other,Medium,23/04/2025,4000,5000,4500
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Apple,American,Medium,23/04/2025,8500,10000,9000
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Banana,Other,Large,23/04/2025,2200,2600,2400
Punjab,Hoshiarpur,Mukerian,Banana,"Banana - Ripe",Medium,23/04/2025,2500,3500,3000
Punjab,Hoshiarpur,Mukerian,"Bhindi(Ladies Finger)",Other,FAQ,23/04/2025,6000,7000,6500
Punjab,Hoshiarpur,Mukerian(Talwara),"Bitter gourd","Bitter Gourd",FAQ,23/04/2025,1400,2000,1700
Punjab,Hoshiarpur,Mukerian(Talwara),Brinjal,Brinjal,FAQ,23/04/2025,1200,1800,1500
Punjab,Hoshiarpur,Mukerian(Talwara),Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,1000,2000,1500
Punjab,Hoshiarpur,Mukerian(Talwara),Onion,Onion,FAQ,23/04/2025,1400,1800,1600
Punjab,Hoshiarpur,Mukerian(Talwara),Potato,Potato,FAQ,23/04/2025,600,1000,800
Punjab,Hoshiarpur,"Tanda Urmur",Cucumbar(Kheera),Other,FAQ,23/04/2025,2000,2500,2200
Punjab,Jalandhar,"Jalandhar City(Jalandhar)","Bottle gourd","Bottle Gourd",FAQ,23/04/2025,500,700,600
Punjab,Jalandhar,"Jalandhar City(Jalandhar)",Carrot,Other,FAQ,23/04/2025,500,900,700
Punjab,Jalandhar,"Jalandhar City(Jalandhar)",Ginger(Green),"Green Ginger",FAQ,23/04/2025,2000,3800,2900
Punjab,Jalandhar,"Jalandhar City(Jalandhar)",Grapes,Other,Medium,23/04/2025,2600,3800,3200
Punjab,Jalandhar,"Jalandhar City(Jalandhar)","Mousambi(Sweet Lime)",Other,Medium,23/04/2025,2000,3000,2500
Punjab,Jalandhar,"Jalandhar City(Jalandhar)",Onion,Other,FAQ,23/04/2025,500,1500,1000
Punjab,Jalandhar,"Jalandhar City(Jalandhar)",Pomegranate,Pomogranate,Medium,23/04/2025,3000,6000,4500
Punjab,Jalandhar,Mehatpur,"Bitter gourd",Other,FAQ,23/04/2025,4000,4000,4000
Punjab,Jalandhar,Mehatpur,Pumpkin,Other,FAQ,23/04/2025,2000,2000,2000
Punjab,Jalandhar,Mehatpur,Tomato,Deshi,Non-FAQ,23/04/2025,2500,3000,3000
Punjab,Jalandhar,"Phillaur(Apra Mandi)","Bottle gourd",Other,FAQ,23/04/2025,1000,1000,1000
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Brinjal,Other,FAQ,23/04/2025,1000,1000,1000
Punjab,Jalandhar,"Phillaur(Apra Mandi)","Green Chilli",Other,FAQ,23/04/2025,2000,2000,2000
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Potato,Other,FAQ,23/04/2025,700,700,700
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Wheat,Other,FAQ,23/04/2025,2425,2425,2425
Punjab,Ludhiana,Doraha,Cauliflower,Other,FAQ,23/04/2025,100,1000,100
Punjab,Ludhiana,Doraha,Lemon,Lemon,FAQ,23/04/2025,1200,1200,1200
Punjab,Ludhiana,Doraha,Potato,Other,FAQ,23/04/2025,500,500,500
Punjab,Ludhiana,Doraha,Tomato,Other,Non-FAQ,23/04/2025,1500,1800,1750
Punjab,Ludhiana,Khanna,Brinjal,Other,FAQ,23/04/2025,500,900,600
Punjab,Ludhiana,Khanna,"Mousambi(Sweet Lime)",Other,Medium,23/04/2025,2000,4000,3000
Punjab,Ludhiana,Khanna,Potato,Other,FAQ,23/04/2025,400,600,500
Punjab,Ludhiana,Ludhiana,Apple,Other,Medium,23/04/2025,2500,8000,5000
Punjab,Ludhiana,Ludhiana,Ashgourd,Other,FAQ,23/04/2025,200,500,300
Punjab,Ludhiana,Ludhiana,"Green Chilli",Other,FAQ,23/04/2025,1000,1400,1200
Punjab,Ludhiana,Ludhiana,Lemon,Other,FAQ,23/04/2025,4000,6500,5000
Punjab,Ludhiana,Ludhiana,Mango,Other,Medium,23/04/2025,3000,7000,5000
Punjab,Ludhiana,Sahnewal,Onion,Onion,FAQ,23/04/2025,1700,1700,1700
Punjab,Ludhiana,Sahnewal,Potato,Potato,FAQ,23/04/2025,820,830,830
Punjab,Mohali,Kharar,Wheat,Wheat,Non-FAQ,23/04/2025,2425,2435,2425
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Cabbage,Other,FAQ,23/04/2025,400,500,430
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Capsicum,Other,FAQ,23/04/2025,1200,1400,1300
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","French Beans (Frasbean)",Other,FAQ,23/04/2025,4700,5000,4800
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Garlic,Other,FAQ,23/04/2025,5800,6100,6000
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Green Chilli",Other,FAQ,23/04/2025,2000,2300,2200
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Karbuja(Musk Melon)",Other,Medium,23/04/2025,2700,3000,2800
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Lime,Other,Medium,23/04/2025,9000,10000,9600
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Onion,Other,FAQ,23/04/2025,1400,1500,1450
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Potato,Other,FAQ,23/04/2025,500,600,550
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Round gourd",Other,FAQ,23/04/2025,1000,1200,1120
Punjab,"Ropar (Rupnagar)",Ropar,Apple,"Kasmir/Shimla - II",Medium,23/04/2025,9000,11000,10000
Punjab,"Ropar (Rupnagar)",Ropar,"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,23/04/2025,2500,3500,3000
Punjab,"Ropar (Rupnagar)",Ropar,Potato,Local,FAQ,23/04/2025,600,1000,800
Punjab,Sangrur,Ahmedgarh,Banana,Other,Medium,23/04/2025,2500,2600,2500
Punjab,Sangrur,Ahmedgarh,"Squash(Chappal Kadoo)",Other,FAQ,23/04/2025,600,700,700
Punjab,Sangrur,Ahmedgarh,Tomato,Other,FAQ,23/04/2025,1400,1500,1500
Punjab,Sangrur,Malerkotla,Cabbage,Cabbage,FAQ,23/04/2025,150,300,200
Punjab,Sangrur,Malerkotla,Cauliflower,Other,FAQ,23/04/2025,600,1000,800
Punjab,Sangrur,Malerkotla,"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,23/04/2025,2500,3500,3000
Punjab,Sangrur,Malerkotla,Guava,Guava,Large,23/04/2025,2500,3500,3000
Punjab,Sangrur,Malerkotla,Tomato,Other,FAQ,23/04/2025,500,2000,1400
Punjab,Tarntaran,Patti,Pumpkin,Other,FAQ,23/04/2025,300,400,320
Punjab,Tarntaran,Tarantaran,Cabbage,Cabbage,FAQ,23/04/2025,600,1000,800
Punjab,Tarntaran,Tarantaran,Ginger(Dry),Big/Thick,FAQ,23/04/2025,5000,6000,5500
Punjab,Tarntaran,Tarantaran,"Green Chilli",Other,FAQ,23/04/2025,2000,2500,2200
Punjab,Tarntaran,Tarantaran,Pumpkin,Other,FAQ,23/04/2025,1000,1400,1200
Punjab,Tarntaran,Tarantaran,Tomato,Other,FAQ,23/04/2025,1000,1200,1100
Punjab,Tarntaran,Tarantaran,Wheat,Other,FAQ,23/04/2025,2425,2430,2425
Rajasthan,Dausa,Mandawari,"Bengal Gram(Gram)(Whole)",Other,FAQ,23/04/2025,5311,5361,5350
Rajasthan,Dungarpur,Dungarpur,Onion,"1st Sort",FAQ,23/04/2025,2000,2500,2250
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Apple,Apple,Medium,23/04/2025,11300,11700,11500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cabbage,Other,FAQ,23/04/2025,400,600,500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Garlic,Garlic,FAQ,23/04/2025,4300,4700,4500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Guava,Guava,Medium,23/04/2025,2800,3200,3000
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Mousambi(Sweet Lime)",Mosambi-Organic,Medium,23/04/2025,4000,4400,4200
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Papaya,Other,Medium,23/04/2025,2600,3000,2800
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pumpkin,Pumpkin,FAQ,23/04/2025,2300,2700,2500
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Sponge gourd","Sponge gourd",FAQ,23/04/2025,3300,3700,3500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tomato,Other,FAQ,23/04/2025,900,1300,1100
Rajasthan,Hanumangarh,Sangriya,Potato,Potato,FAQ,23/04/2025,800,1800,1200
Rajasthan,Jaipur,"Jaipur (F&V)",Cauliflower,"African Sarson",FAQ,23/04/2025,500,1000,750
Rajasthan,Jaipur,"Jaipur (F&V)",Coriander(Leaves),Coriander,FAQ,23/04/2025,1500,2000,1750
Rajasthan,Jaipur,"Jaipur (F&V)",Ginger(Green),"Green Ginger",FAQ,23/04/2025,3200,3300,3250
Rajasthan,Jaipur,"Jaipur (F&V)",Onion,Other,FAQ,23/04/2025,800,1600,1200
Rajasthan,Jaipur,"Jaipur (F&V)",Spinach,Other,FAQ,23/04/2025,200,500,350
Rajasthan,Jaipur,"Jaipur (F&V)",Tomato,Other,FAQ,23/04/2025,500,1000,750
Rajasthan,Jaipur,"Jaipur (F&V)","Water Melon",Other,Medium,23/04/2025,500,1100,800
Rajasthan,Jalore,Jalore,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,23/04/2025,3000,3500,3300
Rajasthan,Jalore,Jalore,Tinda,Other,FAQ,23/04/2025,2500,3000,2800
Rajasthan,Jodhpur,"Jodhpur (F&V)",Mango,Langra,Medium,23/04/2025,3000,6000,4500
Rajasthan,Jodhpur,"Jodhpur (F&V)","Mousambi(Sweet Lime)",Other,Medium,23/04/2025,2000,3000,2500
Rajasthan,Jodhpur,"Jodhpur (F&V)",Papaya,Other,Medium,23/04/2025,1000,2000,1500
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Bitter gourd",Other,FAQ,23/04/2025,2500,3300,3000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Bottle gourd",Other,FAQ,23/04/2025,800,1200,1000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Cabbage,Other,FAQ,23/04/2025,600,1000,800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Colacasia,Other,FAQ,23/04/2025,2500,3300,3000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Mango (Raw-Ripe)",Other,FAQ,23/04/2025,3000,3500,3200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Ridgeguard(Tori),Other,FAQ,23/04/2025,3000,3500,3200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Round gourd",Other,FAQ,23/04/2025,3000,3500,3200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Tomato,Other,FAQ,23/04/2025,1000,1600,1300
Rajasthan,Karauli,Hindoun,Mustard,Other,FAQ,23/04/2025,5502,6020,5761
Rajasthan,Rajsamand,Rajsamand,Onion,Onion,FAQ,23/04/2025,1000,1600,1300
Rajasthan,Rajsamand,Rajsamand,Tomato,Tomato,FAQ,23/04/2025,500,900,700
Telangana,Hyderabad,"Erragadda(Rythu Bazar)","Bottle gourd","Bottle Gourd",FAQ,23/04/2025,900,900,900
Telangana,Hyderabad,"Erragadda(Rythu Bazar)",Cabbage,Cabbage,FAQ,23/04/2025,900,900,900
Telangana,Hyderabad,"Erragadda(Rythu Bazar)",Cauliflower,"African Sarson",FAQ,23/04/2025,1800,1800,1800
Telangana,Hyderabad,"Erragadda(Rythu Bazar)",Onion,"1st Sort",FAQ,23/04/2025,1400,1400,1400
Telangana,Hyderabad,"Erragadda(Rythu Bazar)",Snakeguard,Other,FAQ,23/04/2025,1500,1500,1500
Telangana,Hyderabad,"L B Nagar","Banana - Green","Banana - Green",FAQ,23/04/2025,2000,3000,2500
Telangana,Hyderabad,"L B Nagar",Capsicum,Capsicum,FAQ,23/04/2025,3000,4000,3500
Telangana,Karimnagar,Huzzurabad,Paddy(Dhan)(Common),1001,FAQ,23/04/2025,2300,2300,2300
Telangana,Mahbubnagar,"Mahabubnagar(Rythu Bazar)",Brinjal,"Arkasheela Mattigulla",FAQ,23/04/2025,1800,2200,2000
Telangana,Mahbubnagar,"Mahabubnagar(Rythu Bazar)","Leafy Vegetable","Leafy Vegetables",FAQ,23/04/2025,4800,5200,5000
Telangana,Mahbubnagar,"Mahabubnagar(Rythu Bazar)",Potato,"(Red Nanital)",FAQ,23/04/2025,3000,3400,3200
Telangana,Mahbubnagar,"Wanaparthy town",Groundnut,Local,FAQ,23/04/2025,4067,6466,6219
Telangana,Nalgonda,Nidamanoor,Paddy(Dhan)(Common),"Samba Masuri",FAQ,23/04/2025,2320,2820,2320
Telangana,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,23/04/2025,2300,2300,2300
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Brinjal,"Arkasheela Mattigulla",FAQ,23/04/2025,1800,1800,1800
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Cabbage,Cabbage,FAQ,23/04/2025,900,900,900
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Drumstick,Drumstick,FAQ,23/04/2025,400,400,400
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Onion,"1st Sort",FAQ,23/04/2025,1600,1600,1600
Telangana,Warangal,Warangal,"Cluster beans","Cluster Beans",FAQ,23/04/2025,2000,2400,2200
Tripura,"North Tripura",Dasda,Onion,Onion,FAQ,23/04/2025,2500,2700,2600
Tripura,Sepahijala,Melaghar,Banana,"Banana - Ripe",Medium,23/04/2025,2400,3100,2700
Tripura,Sepahijala,Melaghar,"Bhindi(Ladies Finger)",Other,FAQ,23/04/2025,2500,3000,2900
Tripura,Sepahijala,Melaghar,Ridgeguard(Tori),Other,FAQ,23/04/2025,3800,4500,4000
Tripura,"South District",Barpathari,Brinjal,Round/Long,FAQ,23/04/2025,3400,3600,3500
Tripura,"South District",Barpathari,"Sweet Pumpkin","Sweet Pumpkin",FAQ,23/04/2025,1900,2100,2000
